Date,AAPL,MSFT,GOOGL,AMZN,TSLA,JPM,V,JNJ,WMT,PG
2025-06-26 00:24:13.054545,129.41113195050397,304.38825650257115,110.05832162679104,211.15588393980488,402.62454389287166,150.70609147673972,238.93777110624384,156.1950928770529,138.18297365735586,152.63645388491022
2025-06-27 00:24:13.054545,128.70335169753312,307.75807850410996,110.60462387841618,209.53934811698286,394.42690811509107,150.8194035599839,236.30896615127185,153.91099151720758,138.53565061600492,152.1855279322992
2025-06-28 00:24:13.054545,127.40791624971274,310.58121183147836,111.31591576797518,208.4314615380542,394.42247996795305,150.86192510575157,241.56966339521932,155.2615262125761,139.92175782646405,154.9814511537048
2025-06-29 00:24:13.054545,128.71107425418913,310.71308984717143,110.5602324964623,209.42223825029774,409.30449093807084,152.98573267126017,240.77410417040224,154.6021246762855,139.7537808031697,155.38388731341493
2025-06-30 00:24:13.054545,130.87753318615992,311.440248711505,109.66199971848653,207.64383654663777,416.63736356182415,153.96139321152947,240.85243704904457,154.86564769323138,140.4224464764442,156.20657609342896
2025-07-01 00:24:13.054545,132.87492346037646,317.17730722645445,108.87754150724547,212.68690642240236,412.1045142710126,153.97394342905912,238.39787156940167,157.27404287626536,140.30824345551983,157.29840747351773
2025-07-02 00:24:13.054545,131.19788305983423,314.8035132080588,109.68690147111606,209.2092769972134,422.4482862727494,155.62142033174254,230.1757627897718,158.65676406760446,140.78053069458133,158.0104928665707
2025-07-03 00:24:13.054545,130.63709094655687,317.41523104858203,108.92465672130442,208.58667299860568,384.8812239663375,158.4088791834634,233.27013859216265,158.30455940978152,139.9005511269284,159.3904780150791
2025-07-04 00:24:13.054545,131.39637289319802,316.7525184958406,109.53325565228975,206.96917088711982,399.11273425562064,159.58499773685247,235.90860702794373,157.0217360889681,136.0817635111891,158.44313280875514
2025-07-05 00:24:13.054545,133.4932789595434,316.02319829310227,113.59505762311106,212.74379024502267,377.5597754737953,159.66913990786824,235.0968142446051,153.8789014411718,135.92316841800724,157.59556107922694
2025-07-06 00:24:13.054545,132.5653609255544,321.06120900913703,115.39456077681902,213.65222573406805,373.54927293015885,157.09355571405823,235.4742680326091,152.88208933390942,138.16448578316866,155.8918372912046
2025-07-07 00:24:13.054545,132.25666711064468,324.96322033752614,114.78593246294915,217.93714598699074,360.6720448119258,155.04782916905592,237.38400608613446,152.62562459634,139.6648744985773,156.62570338516588
2025-07-08 00:24:13.054545,130.03106513591248,328.85903200804086,117.27261042876415,211.93975619683843,346.2505793469051,154.5131243380243,232.16055124223072,151.25038996723967,141.24360732960773,157.89886983822183
2025-07-09 00:24:13.054545,127.65887649203817,335.0437264281943,116.4843528974946,213.12711290674403,359.1852052775,153.38791240122973,230.52838545256625,151.11081588920896,143.27377906567696,158.6712628841226
2025-07-10 00:24:13.054545,129.3683969779501,335.3805698750104,112.35230959005642,216.82870402775046,354.17904266494884,153.0874574463859,233.3276303532217,151.26852153674548,143.46897890809555,161.39328031741678
2025-07-11 00:24:13.054545,132.20855217725202,338.78980242678557,110.40807750970373,217.28633765738604,358.3255928204955,153.25746831868642,229.2355245551826,150.9951446779557,143.84120812341035,161.42900878867076
2025-07-12 00:24:13.054545,132.13731626274026,337.575035217323,106.81744371487764,221.78226184852443,358.0804233938019,154.34104870762212,230.35606798072678,150.11567545764484,142.88518604056065,162.56192727574842
2025-07-13 00:24:13.054545,134.3042884009881,339.33272397669253,106.20602872120956,219.7373679015468,363.74490639604903,154.2652092637283,225.9746720187202,150.40256110059312,142.42412605738465,160.81836399416454
2025-07-14 00:24:13.054545,135.14912551994863,338.9630795130303,106.29110613837831,225.7119651185785,364.9137326049916,155.27197024103225,227.64527019794264,151.07838101173795,143.46942391797043,160.23558711152805
2025-07-15 00:24:13.054545,133.85649940232517,339.6608429563762,109.4847037621407,235.64343749424356,350.4570161033158,155.45971372146306,227.6722516476703,149.56973609388655,145.47913059021366,161.4034064122073
2025-07-16 00:24:13.054545,134.69801290353152,342.70501481236846,110.16817815552955,234.1585424593449,361.73230685750747,151.65223888590387,222.48903334234814,151.61129092161838,145.3010598738864,162.82955442288025
2025-07-17 00:24:13.054545,138.04081851062097,339.06370991159946,109.79488654815516,232.31720146582995,356.3937819754296,149.9176878667448,226.38490701600162,151.51818491643007,144.61123966445749,162.39233581114283
2025-07-18 00:24:13.054545,138.04510205694837,349.1379870317162,111.45339648263808,238.82718025179992,339.2034591253507,149.70502855129246,224.1191764843925,151.59327316402303,144.66375224961195,162.3202539376396
2025-07-19 00:24:13.054545,141.5288164724836,344.51965792647104,107.15970225511238,246.08911789370524,334.89872662983356,147.48282270636574,221.63043753169555,152.65585978456787,145.70159700511084,159.88204926347254
2025-07-20 00:24:13.054545,135.77399023371598,338.9684861338645,107.65607035196439,243.7941965553672,350.99501137380236,148.6560805558244,222.415207673937,153.0407274370168,143.36823956426366,159.3511228155256
2025-07-21 00:24:13.054545,137.61223237090948,344.65101952768765,109.17111148035451,241.99372061202095,360.6730384218356,151.58199986529064,226.25790002415914,154.46764167793222,139.68667193708328,160.82543885072923
2025-07-22 00:24:13.054545,137.8827918587211,348.6785077357227,106.37593588026171,240.83948969569286,356.99855227950377,153.9696863959177,223.07152040180256,154.93576029341628,138.86456583018384,161.80250154267642
2025-07-23 00:24:13.054545,137.31558547828612,351.9434542594061,108.57261124670782,234.85410554096865,353.3546920159485,153.61674137419035,223.4125025443383,154.08833467152184,136.99205561767266,162.66394031405332
2025-07-24 00:24:13.054545,137.59575520376322,355.2595837224024,109.27254694046196,230.90730376541964,350.05545420599935,156.56283540054557,224.9424062799663,154.6635999786131,136.25166487381546,162.7907286230486
2025-07-25 00:24:13.054545,133.370735798883,355.4530443772437,108.52416114192458,226.65377851107792,373.2308979174319,156.9182110086171,227.34413366469664,153.04121956669167,136.0720131769725,162.84753733330135
2025-07-26 00:24:13.054545,132.98872614018563,351.2869601482202,109.7871016786418,223.4909486606986,378.0170194055644,156.31406669283612,228.06966119995843,153.2467926619128,135.42128809541578,161.80895538654696
2025-07-27 00:24:13.054545,133.81581394339827,351.90692477482617,114.23649271615201,223.4686158351755,383.437288074943,155.16807797553201,227.00165364612675,153.2473238796459,137.69996477878524,162.99360829367927
2025-07-28 00:24:13.054545,137.00998157659438,348.8557884529501,114.6573410627939,224.58189132816187,396.18448025469786,154.63834432729803,224.42388311499997,152.99460997957934,138.25931308475992,163.73046755414833
2025-07-29 00:24:13.054545,135.9732612092122,353.81936965159935,115.21393252266307,231.2872913923254,399.47867590134695,153.94343937700955,224.8464796119934,152.85735774970857,138.77974904638813,164.5879013579291
2025-07-30 00:24:13.054545,134.3229075961652,353.3510054969113,114.33529100237767,227.0520597262888,396.53635171339954,154.3350511641321,221.49651135316432,150.18780461471337,139.80842738987272,163.76098621753692
2025-07-31 00:24:13.054545,133.34145140194167,349.560951978167,112.6758680090745,231.40180964816557,394.39870825047853,154.70852152328237,212.26199633291938,149.45676507068373,138.05299124898593,160.25226317357706
2025-08-01 00:24:13.054545,135.34310211769187,348.25369769904165,114.37974545914719,230.59457519971426,393.8222642105091,154.77585092612216,213.7393563117367,149.63533035975212,139.72889423787691,162.0688888679671
2025-08-02 00:24:13.054545,136.12438119497514,350.4953990069341,112.70708935875393,230.50712896532693,393.673108180045,155.68929603840306,216.67436219404564,149.90885794399705,139.65875824136558,161.3317266085676
2025-08-03 00:24:13.054545,135.0697302022804,348.0075117777119,112.90303066169054,233.57482046910118,403.0078168987785,158.08653107520456,209.3939406084899,148.5007405042654,140.7703970499581,159.9736063615401
2025-08-04 00:24:13.054545,136.2419248031817,344.2905765188975,112.00557632985101,228.74872174905664,403.98704223203805,160.04049372206006,206.46353477631678,150.3239249693536,139.1097883950315,161.1361966635016
2025-08-05 00:24:13.054545,136.53131161542203,345.69923212544336,113.0051813511505,230.52894048255231,413.63006918526656,157.10997134976066,208.44674558660057,149.14130820935134,136.70863860687794,160.5442889096187
2025-08-06 00:24:13.054545,138.69532782820983,347.119780544885,113.72405667335973,231.38217572166462,412.90676151698153,152.11708614400715,214.7929542722217,150.55486502673105,138.02529862597203,162.30400400108203
2025-08-07 00:24:13.054545,137.2444278359956,344.92900822127314,115.85941631703218,233.66406897834958,414.2571427247054,153.96806963929356,214.99404196271485,151.21039108865813,138.66369678472464,163.35843033693564
2025-08-08 00:24:13.054545,136.61791310583644,342.9236973433895,114.87233426657637,235.0708036100236,388.51364836880344,151.37767580789819,212.86283815783509,150.33506229035766,137.29492519849057,164.52930334865317
2025-08-09 00:24:13.054545,135.85560087784407,344.2714545377338,114.38022624674501,246.1088744715227,400.03512150158633,151.00907835889444,212.43391959942525,152.90467508644292,135.9900866423558,162.30984225328112
2025-08-10 00:24:13.054545,132.80524106128559,337.6083294769373,112.4600591909372,243.27945985034142,404.71833746010486,148.84282095810198,216.80050042028654,151.22863379552223,137.77405543380203,164.33758316562262
2025-08-11 00:24:13.054545,133.50362320086126,331.2642203666411,111.6323074935727,240.97333024554027,417.7616059336416,145.52273386425276,214.90908502785237,152.5900923899325,135.96514817324808,164.81595929138177
2025-08-12 00:24:13.054545,134.13195429128479,328.2025388658745,112.42837373611663,238.2694423703651,379.9834995171137,146.57320638888652,212.5570591503507,154.08121414545863,138.5462158288032,164.24830248208568
2025-08-13 00:24:13.054545,134.2225963024076,327.46611349304857,113.98305742004985,235.90057346551924,405.27948411062454,148.03326334343035,211.20532898146675,153.1537523180682,137.18085168564568,164.53130192691265
2025-08-14 00:24:13.054545,133.80661873265657,329.1109952875491,112.18334735767226,233.19009264227688,403.819258390015,147.01678954632806,208.4221680995182,155.21750229325906,138.22285368756567,161.63143927890462
2025-08-15 00:24:13.054545,130.90371679728779,336.0752475654427,113.95748180468605,238.55949410915622,418.2348502290481,142.27590398412045,208.92493373522402,154.9000425852597,137.75717530748048,162.34206983718818
2025-08-16 00:24:13.054545,130.1144586169433,340.30990687732304,116.73660789907737,245.0961584447382,404.8679359409048,141.35321518605625,213.97554753112212,155.37176877815912,138.7485648553408,160.7028513378189
2025-08-17 00:24:13.054545,129.4896479167664,339.79867497002397,117.64347585516867,242.5886934822592,413.00343914468556,142.10706486984537,215.11301999682541,155.80327820540973,137.9420846589909,158.55652700338638
2025-08-18 00:24:13.054545,127.93066490288605,339.9518378106782,121.59391518945553,238.90753469547826,399.62798380674093,139.51564178891488,214.46309086839312,155.6550098853759,137.73672266433474,156.16768891021235
2025-08-19 00:24:13.054545,127.68186878536918,335.4714543509357,119.99225969735615,241.16866840939286,392.0937076121395,139.89330271305096,213.69251914023303,156.89696227527773,137.849821413122,157.96246519803063
2025-08-20 00:24:13.054545,128.57033553315878,335.6250055954723,117.41513134601318,238.78580643601975,416.04278021314514,139.9218324731418,208.98838063712756,158.12314717567438,136.3325642924287,157.00448586177288
2025-08-21 00:24:13.054545,132.466000491563,334.52209249083245,113.78729900105559,241.77465079100799,413.8742486261311,140.99856067602389,211.79509012234521,155.56082263847856,137.52646964263056,159.47515556220588
2025-08-22 00:24:13.054545,132.90904365680512,336.2571731373356,116.84407324109719,242.83614793414284,417.0371346405308,141.2669368327427,211.69071022765928,157.5274718913657,136.77527916160673,158.65822918943584
2025-08-23 00:24:13.054545,133.52724023523115,332.64238916922096,118.24831883967947,236.0150467050057,428.7968346749116,139.5911308241765,211.2715652626328,155.1028701038612,136.4695950926038,155.97202274120036
2025-08-24 00:24:13.054545,133.45017166684715,335.274173214319,118.1886943759522,243.04844967499795,435.831745334546,141.75091401647566,221.17992716873664,156.6653926824605,134.97965836535386,154.2601158077587
2025-08-25 00:24:13.054545,129.49703485462106,342.63546986474836,118.82861203716608,251.43227311340996,438.2425054769702,141.52404742129625,222.27774122179898,158.38304434146323,131.10614847611907,156.2244005852275
2025-08-26 00:24:13.054545,129.52004438053248,342.3637639575512,116.52623990619583,248.66021667137056,443.62799832931074,141.53152279704605,219.99772554838106,156.80060711779,130.868989466586,156.0223199237903
2025-08-27 00:24:13.054545,129.7199941538312,344.5143174525507,121.60855522557618,246.97645995819678,477.56293442752025,139.92354839497705,218.77840569025315,156.2417117646379,134.49584426484398,155.20344633701612
2025-08-28 00:24:13.054545,134.82936053678736,348.05550516186315,121.94364004603361,248.4479219088161,477.07526113824775,139.1976241837452,222.55765714554198,154.6589103000895,135.7404310470248,155.49687550844237
2025-08-29 00:24:13.054545,134.50116398372037,346.3687908118535,122.23700391972795,250.1562982110929,480.4756987385501,137.7011604998581,223.0642105302543,154.39392506463383,135.7592651239806,156.32649369292741
2025-08-30 00:24:13.054545,135.219960041536,347.6918903580818,123.86000701716668,253.40854835027224,496.7571721241546,137.45576461811888,218.55747285422737,153.99355226977244,135.40306553645834,158.13051694298613
2025-08-31 00:24:13.054545,135.2265289062961,348.00091890520827,124.96984170955373,263.1761429649812,514.448902950673,140.47461281920195,221.60706997219526,155.17692494218264,135.48591625359094,160.48306856059742
2025-09-01 00:24:13.054545,132.81818350513535,348.7205671276786,125.52284994025251,262.4422939957731,534.0913806140214,138.10234718366593,219.60250610372012,157.14747236014958,136.37482451420033,159.94571518520985
2025-09-02 00:24:13.054545,135.28767274986322,345.23384167117285,123.83250045187931,258.6287858810256,545.2601723309747,135.3496722265862,225.7022850628763,159.26981697495714,134.59758562640565,157.85242138023105
2025-09-03 00:24:13.054545,136.9702550438901,345.5977059884708,124.92124949622323,252.0308738973003,526.0628593840777,137.91208911898815,229.3774735141592,158.4743393778494,136.34632634737082,157.23844502108884
2025-09-04 00:24:13.054545,138.7581031698986,348.22974124557106,129.12759560267864,248.68951817904582,553.5453869663153,137.60311017844552,228.03649508520763,158.2113511222983,137.50101673139304,157.69461870350852
2025-09-05 00:24:13.054545,136.8534722364909,355.48171119384364,132.25340919438707,248.67198920219465,533.998129920585,136.49778584425655,232.4136791283483,155.7449096614444,138.66985836060795,156.2066124160452
2025-09-06 00:24:13.054545,139.958290492841,360.46148732552325,136.03286263677717,257.24359117234394,539.5120728432983,138.34028659691816,232.7897371445074,154.6083929462012,139.40882870507178,154.74305070456268
2025-09-07 00:24:13.054545,136.95172875042516,371.47524018012587,134.87103227960387,254.87016442380704,527.1228225991118,137.33964180788564,235.81378054402475,156.06703829899598,139.48962655574607,155.3222282442167
2025-09-08 00:24:13.054545,138.29897338698206,367.7901493640667,132.58108428517335,256.0896545235489,526.4762973710947,140.55371703157203,237.61965167580342,158.4990751362804,140.60368446871672,155.2892080069348
2025-09-09 00:24:13.054545,143.1521155560561,372.4991554717634,132.35006409926223,256.1524456562218,532.3458201875616,141.8099704901796,234.85669717573558,156.7007382574429,141.59742693215387,155.3836767089705
2025-09-10 00:24:13.054545,141.00422646503844,373.7117024608006,132.54317416416225,262.04755787235837,538.1566152626147,140.99452337578188,232.81597096708845,155.87323288607112,141.07956245520936,154.23894393603038
2025-09-11 00:24:13.054545,139.83063237437466,385.3199734094917,135.1643366802011,274.70709889603876,545.735423976954,144.88263828254864,236.438040406932,155.88382437359755,140.21236191805752,153.92361118473093
2025-09-12 00:24:13.054545,140.13330970280796,381.27886253162075,131.19373836538773,272.10372135459517,573.9067112777186,143.834489859641,235.44133158993904,156.34597851576964,140.42437488329946,152.53250858414478
2025-09-13 00:24:13.054545,139.10560589838047,377.1140905482246,134.79565224925557,269.7380569091987,582.560443147445,145.23635089109325,234.21388272148405,155.1995600780279,142.9409735250317,153.94345478892174
2025-09-14 00:24:13.054545,135.79135703801242,374.2508459520107,134.48416552739,275.2105946794781,578.5427798808654,145.84163173129622,231.12143859932206,155.87071445254762,140.98368124102504,155.59251405514152
2025-09-15 00:24:13.054545,136.0188080302454,363.50230839347154,133.53561053320215,278.9100012065973,596.5699081232141,148.29136629942067,232.68666097960863,155.22230776458952,138.68803979277496,152.740495987627
2025-09-16 00:24:13.054545,133.8242162613166,361.11337340077785,131.21534214029273,288.79876746383064,619.3937479272973,151.26757658388883,239.78781526268043,155.25038735492438,138.99666994234292,151.35196099326959
2025-09-17 00:24:13.054545,134.90198535454718,357.57218585173086,127.44779045426253,292.1461649539209,595.9358443363207,151.38859666177595,236.23123983546196,156.1010603138057,139.12651439873437,149.1110712047674
2025-09-18 00:24:13.054545,133.02896132441631,358.5728686641046,129.3589407828565,290.3248010934867,607.6221369124081,150.01166476045236,236.46412310657286,156.16008915910427,139.44965695660946,148.1755710600275
2025-09-19 00:24:13.054545,136.3552720977077,360.5272981782156,129.58782821605814,293.7267930419827,621.523629873963,150.9405264403772,241.4525875626993,155.56574405323488,139.88520175943822,148.09211888813647
2025-09-20 00:24:13.054545,134.7544827724979,370.15899028376447,126.70105444666584,300.04429351618217,616.1917535494836,149.71163121040072,241.32727978739763,155.4540081833216,139.58112870544176,145.96947416893246
2025-09-21 00:24:13.054545,134.1512200973183,375.29898916373855,123.8671507240107,304.86336831881806,643.380809540707,153.56866998995415,243.0622230839975,155.3735621074795,141.98898780922542,144.6537497354529
2025-09-22 00:24:13.054545,135.94977611811458,372.5664944770004,123.1925089177015,307.95533334453216,640.8506141745764,153.8937762278314,239.47518012966054,154.879658254072,139.462236691622,143.23018883759286
2025-09-23 00:24:13.054545,133.3954085895661,368.19384124870027,126.87780827219432,314.3342623475331,643.893973559026,153.24653078040987,241.1133118177487,154.5500847773139,138.2018982750401,143.56919121855134
2025-09-24 00:24:13.054545,133.952653950226,370.9669464158458,126.35728310890572,321.45492830080195,640.8949734527554,153.66390974392388,240.61262919996116,156.9337503306663,138.08944946120573,143.7094156782101
2025-09-25 00:24:13.054545,136.7898785270466,364.4444472631373,123.06734896596171,330.0300295227332,641.7181034955613,151.1168735013229,244.2018010719568,157.81534935539392,135.5658831472116,142.70393076452294
2025-09-26 00:24:13.054545,133.4083994481032,373.95495983762436,122.59251701348894,334.25937098318224,620.0692499015984,149.3269907178796,248.55800160592858,157.42482481818624,135.34398095713985,142.99789581749226
2025-09-27 00:24:13.054545,133.87572214150137,380.33455269093776,122.06117638666561,333.3894010367218,592.4366769270551,151.6446380572528,258.04152614337426,158.51153789595006,137.94210407116077,142.24969657034623
